LP_UNKNOWN 864157338
OMNI 178763801
UNKNOWN 86039067
FACTOM 7961862
BLOCKSTORE 7277800
COLU 4506969
OPENASSETS 3912012
MONEGRAPH 2877348
STAMPERY 2449238
ASCRIBE 1175004
COINSPARK 963724
SMARTBIT 308659
PROOFOFEXISTENCE 268459
ETERNITYWALL 248746
BLOCKSIGN 57118
BITPROOF 34237
STAMPD 31084
BLOCKAI 13450
ORIGINALMY 8348
NICOSIA 4820
LAPREUVE 4767
PROVEBIT 4402
REMEMBR 4128
COUNTERPARTY 3886
CRYPTOCOPYRIGHT 3735
TRADLE 2385
